Precipitation,Date,StationName
0.0,2021-06-14,嘉義
0.0,2021-06-15,嘉義
14.0,2021-06-16,嘉義
T,2021-06-17,嘉義
0.0,2021-06-18,嘉義
4.0,2021-06-19,嘉義
42.0,2021-06-20,嘉義
139.0,2021-06-21,嘉義
42.0,2021-06-22,嘉義
2.5,2021-06-23,嘉義
1.0,2021-06-24,嘉義
1.5,2021-06-25,嘉義
6.5,2021-06-26,嘉義
10.0,2021-06-27,嘉義
39.0,2021-06-28,嘉義
34.5,2021-06-29,嘉義
0.5,2021-06-30,嘉義
0.0,2021-07-01,嘉義
0.0,2021-07-02,嘉義
0.0,2021-07-03,嘉義
0.5,2021-07-04,嘉義
0.0,2021-07-05,嘉義
0.0,2021-07-06,嘉義
0.5,2021-07-07,嘉義
T,2021-07-08,嘉義
T,2021-07-09,嘉義
0.5,2021-07-10,嘉義
42.5,2021-07-11,嘉義
1.5,2021-07-12,嘉義
4.5,2021-07-13,嘉義
0.0,2021-07-14,嘉義
27.0,2021-07-15,嘉義
3.0,2021-07-16,嘉義
46.0,2021-07-17,嘉義
0.0,2021-07-18,嘉義
9.5,2021-07-19,嘉義
12.5,2021-07-20,嘉義
T,2021-07-21,嘉義
2.5,2021-07-22,嘉義
17.5,2021-07-23,嘉義
1.0,2021-07-24,嘉義
15.5,2021-07-25,嘉義
18.0,2021-07-26,嘉義
T,2021-07-27,嘉義
0.0,2021-07-28,嘉義
1.0,2021-07-29,嘉義
21.0,2021-07-30,嘉義
21.5,2021-07-31,嘉義
230.0,2021-08-01,嘉義
204.0,2021-08-02,嘉義
6.5,2021-08-03,嘉義
3.5,2021-08-04,嘉義
33.0,2021-08-05,嘉義
132.5,2021-08-06,嘉義
93.0,2021-08-07,嘉義
9.5,2021-08-08,嘉義
91.0,2021-08-09,嘉義
2.0,2021-08-10,嘉義
0.0,2021-08-11,嘉義
T,2021-08-12,嘉義
0.0,2021-08-13,嘉義
2.0,2021-08-14,嘉義
1.5,2021-08-15,嘉義
0.0,2021-08-16,嘉義
0.0,2021-08-17,嘉義
T,2021-08-18,嘉義
1.5,2021-08-19,嘉義
0.0,2021-08-20,嘉義
0.0,2021-08-21,嘉義
0.0,2021-08-22,嘉義
0.0,2021-08-23,嘉義
22.5,2021-08-24,嘉義
2.0,2021-08-25,嘉義
23.0,2021-08-26,嘉義
T,2021-08-27,嘉義
1.0,2021-08-28,嘉義
1.5,2021-08-29,嘉義
0.5,2021-08-30,嘉義
0.5,2021-08-31,嘉義
2.0,2021-09-01,嘉義
15.0,2021-09-02,嘉義
T,2021-09-03,嘉義
2.5,2021-09-04,嘉義
15.5,2021-09-05,嘉義
1.0,2021-09-06,嘉義
0.0,2021-09-07,嘉義
0.0,2021-09-08,嘉義
0.0,2021-09-09,嘉義
0.0,2021-09-10,嘉義
0.0,2021-09-11,嘉義
2.5,2021-09-12,嘉義
3.5,2021-09-13,嘉義
0.0,2021-09-14,嘉義
0.5,2021-09-15,嘉義
0.0,2021-09-16,嘉義
1.5,2021-09-17,嘉義
0.0,2021-09-18,嘉義
T,2021-09-19,嘉義
0.0,2021-09-20,嘉義
0.0,2021-09-21,嘉義
0.0,2021-09-22,嘉義
0.0,2021-09-23,嘉義
0.0,2021-09-24,嘉義
0.0,2021-09-25,嘉義
0.0,2021-09-26,嘉義
0.0,2021-09-27,嘉義
0.0,2021-09-28,嘉義
0.0,2021-09-29,嘉義
0.0,2021-09-30,嘉義
0.0,2021-10-01,嘉義
0.0,2021-10-02,嘉義
0.0,2021-10-03,嘉義
0.0,2021-10-04,嘉義
0.0,2021-10-05,嘉義
0.0,2021-10-06,嘉義
T,2021-10-07,嘉義
0.0,2021-10-08,嘉義
0.0,2021-10-09,嘉義
0.0,2021-10-10,嘉義
T,2021-10-11,嘉義
4.5,2021-10-12,嘉義
5.0,2021-10-13,嘉義
2.5,2021-10-14,嘉義
4.5,2021-10-15,嘉義
0.0,2021-10-16,嘉義
0.0,2021-10-17,嘉義
0.0,2021-10-18,嘉義
0.0,2021-10-19,嘉義
0.0,2021-10-20,嘉義
0.0,2021-10-21,嘉義
0.0,2021-10-22,嘉義
0.0,2021-10-23,嘉義
T,2021-10-24,嘉義
0.0,2021-10-25,嘉義
0.0,2021-10-26,嘉義
0.0,2021-10-27,嘉義
0.0,2021-10-28,嘉義
0.0,2021-10-29,嘉義
0.0,2021-10-30,嘉義
0.0,2021-10-31,嘉義
0.0,2021-11-01,嘉義
0.0,2021-11-02,嘉義
0.0,2021-11-03,嘉義
0.0,2021-11-04,嘉義
0.0,2021-11-05,嘉義
0.0,2021-11-06,嘉義
0.0,2021-11-07,嘉義
0.0,2021-11-08,嘉義
0.0,2021-11-09,嘉義
T,2021-11-10,嘉義
0.0,2021-11-11,嘉義
T,2021-11-12,嘉義
8.0,2021-11-13,嘉義
0.0,2021-11-14,嘉義
0.0,2021-11-15,嘉義
0.0,2021-11-16,嘉義
0.0,2021-11-17,嘉義
T,2021-11-18,嘉義
0.0,2021-11-19,嘉義
0.0,2021-11-20,嘉義
0.0,2021-11-21,嘉義
0.0,2021-11-22,嘉義
0.0,2021-11-23,嘉義
0.0,2021-11-24,嘉義
T,2021-11-25,嘉義
T,2021-11-26,嘉義
0.0,2021-11-27,嘉義
0.5,2021-11-28,嘉義
T,2021-11-29,嘉義
T,2021-11-30,嘉義
0.0,2021-12-01,嘉義
0.0,2021-12-02,嘉義
0.0,2021-12-03,嘉義
0.0,2021-12-04,嘉義
0.0,2021-12-05,嘉義
0.0,2021-12-06,嘉義
0.0,2021-12-07,嘉義
0.0,2021-12-08,嘉義
0.0,2021-12-09,嘉義
0.0,2021-12-10,嘉義
0.0,2021-12-11,嘉義
0.0,2021-12-12,嘉義
0.0,2021-12-13,嘉義
0.0,2021-12-14,嘉義
0.0,2021-12-15,嘉義
0.0,2021-12-16,嘉義
0.0,2021-12-17,嘉義
0.0,2021-12-18,嘉義
0.0,2021-12-19,嘉義
1.0,2021-12-20,嘉義
18.0,2021-12-21,嘉義
0.0,2021-12-22,嘉義
0.0,2021-12-23,嘉義
T,2021-12-24,嘉義
2.0,2021-12-25,嘉義
1.0,2021-12-26,嘉義
0.5,2021-12-27,嘉義
0.0,2021-12-28,嘉義
0.0,2021-12-29,嘉義
0.0,2021-12-30,嘉義
0.0,2021-12-31,嘉義
0.0,2021-01-01,臺中
0.0,2021-01-02,臺中
0.0,2021-01-03,臺中
0.0,2021-01-04,臺中
0.0,2021-01-05,臺中
T,2021-01-06,臺中
T,2021-01-07,臺中
0.0,2021-01-08,臺中
0.0,2021-01-09,臺中
0.0,2021-01-10,臺中
1.0,2021-01-11,臺中
3.5,2021-01-12,臺中
0.0,2021-01-13,臺中
0.0,2021-01-14,臺中
0.0,2021-01-15,臺中
0.0,2021-01-16,臺中
0.0,2021-01-17,臺中
0.0,2021-01-18,臺中
0.0,2021-01-19,臺中
0.0,2021-01-20,臺中
0.0,2021-01-21,臺中
0.5,2021-01-22,臺中
0.0,2021-01-23,臺中
0.0,2021-01-24,臺中
0.0,2021-01-25,臺中
0.0,2021-01-26,臺中
0.0,2021-01-27,臺中
0.0,2021-01-28,臺中
0.0,2021-01-29,臺中
0.0,2021-01-30,臺中
0.0,2021-01-31,臺中
0.0,2021-02-01,臺中
0.0,2021-02-02,臺中
0.0,2021-02-03,臺中
0.0,2021-02-04,臺中
0.0,2021-02-05,臺中
0.0,2021-02-06,臺中
0.0,2021-02-07,臺中
0.0,2021-02-08,臺中
0.0,2021-02-09,臺中
3.5,2021-02-10,臺中
20.0,2021-02-11,臺中
0.0,2021-02-12,臺中
0.0,2021-02-13,臺中
0.0,2021-02-14,臺中
0.0,2021-02-15,臺中
0.0,2021-02-16,臺中
0.0,2021-02-17,臺中
0.0,2021-02-18,臺中
0.0,2021-02-19,臺中
0.0,2021-02-20,臺中
0.0,2021-02-21,臺中
0.0,2021-02-22,臺中
0.0,2021-02-23,臺中
0.0,2021-02-24,臺中
0.0,2021-02-25,臺中
0.0,2021-02-26,臺中
T,2021-02-27,臺中
0.0,2021-02-28,臺中
0.0,2021-03-01,臺中
0.0,2021-03-02,臺中
0.0,2021-03-03,臺中
T,2021-03-04,臺中
T,2021-03-05,臺中
11.5,2021-03-06,臺中
T,2021-03-07,臺中
0.0,2021-03-08,臺中
0.0,2021-03-09,臺中
0.0,2021-03-10,臺中
0.0,2021-03-11,臺中
0.0,2021-03-12,臺中
0.0,2021-03-13,臺中
0.0,2021-03-14,臺中
0.0,2021-03-15,臺中
0.0,2021-03-16,臺中
0.0,2021-03-17,臺中
0.0,2021-03-18,臺中
0.0,2021-03-19,臺中
0.0,2021-03-20,臺中
0.0,2021-03-21,臺中
2.5,2021-03-22,臺中
0.0,2021-03-23,臺中
15.0,2021-03-24,臺中
0.0,2021-03-25,臺中
0.0,2021-03-26,臺中
0.0,2021-03-27,臺中
0.0,2021-03-28,臺中
0.0,2021-03-29,臺中
T,2021-03-30,臺中
0.0,2021-03-31,臺中
0.0,2021-04-01,臺中
0.0,2021-04-02,臺中
0.0,2021-04-03,臺中
0.0,2021-04-04,臺中
0.0,2021-04-05,臺中
0.0,2021-04-06,臺中
0.0,2021-04-07,臺中
0.0,2021-04-08,臺中
0.0,2021-04-09,臺中
0.0,2021-04-10,臺中
0.0,2021-04-11,臺中
0.0,2021-04-12,臺中
0.0,2021-04-13,臺中
0.0,2021-04-14,臺中
0.0,2021-04-15,臺中
0.0,2021-04-16,臺中
T,2021-04-17,臺中
0.0,2021-04-18,臺中
0.0,2021-04-19,臺中
0.0,2021-04-20,臺中
0.0,2021-04-21,臺中
0.0,2021-04-22,臺中
0.0,2021-04-23,臺中
0.0,2021-04-24,臺中
0.5,2021-04-25,臺中
0.0,2021-04-26,臺中
T,2021-04-27,臺中
T,2021-04-28,臺中
7.5,2021-04-29,臺中
0.0,2021-04-30,臺中
0.0,2021-05-01,臺中
0.0,2021-05-02,臺中
T,2021-05-03,臺中
0.0,2021-05-04,臺中
T,2021-05-05,臺中
0.0,2021-05-06,臺中
0.0,2021-05-07,臺中
0.0,2021-05-08,臺中
0.0,2021-05-09,臺中
0.0,2021-05-10,臺中
0.0,2021-05-11,臺中
0.0,2021-05-12,臺中
0.0,2021-05-13,臺中
0.0,2021-05-14,臺中
0.0,2021-05-15,臺中
0.0,2021-05-16,臺中
0.0,2021-05-17,臺中
0.0,2021-05-18,臺中
0.0,2021-05-19,臺中
0.0,2021-05-20,臺中
0.0,2021-05-21,臺中
0.0,2021-05-22,臺中
0.0,2021-05-23,臺中
0.0,2021-05-24,臺中
0.0,2021-05-25,臺中
0.0,2021-05-26,臺中
0.0,2021-05-27,臺中
0.0,2021-05-28,臺中
T,2021-05-29,臺中
171.5,2021-05-30,臺中
63.5,2021-05-31,臺中
12.5,2021-06-01,臺中
0.0,2021-06-02,臺中
0.0,2021-06-03,臺中
3.5,2021-06-04,臺中
86.0,2021-06-05,臺中
44.0,2021-06-06,臺中
0.0,2021-06-07,臺中
5.0,2021-06-08,臺中
2.0,2021-06-09,臺中
0.0,2021-06-10,臺中
T,2021-06-11,臺中
7.5,2021-06-12,臺中
0.0,2021-06-13,臺中
0.0,2021-06-14,臺中
0.0,2021-06-15,臺中
26.0,2021-06-16,臺中
0.0,2021-06-17,臺中
2.0,2021-06-18,臺中
22.0,2021-06-19,臺中
41.0,2021-06-20,臺中
197.5,2021-06-21,臺中
65.5,2021-06-22,臺中
1.5,2021-06-23,臺中
20.0,2021-06-24,臺中
2.0,2021-06-25,臺中
4.5,2021-06-26,臺中
6.0,2021-06-27,臺中
65.0,2021-06-28,臺中
32.0,2021-06-29,臺中
0.0,2021-06-30,臺中
0.0,2021-07-01,臺中
0.0,2021-07-02,臺中
0.0,2021-07-03,臺中
0.0,2021-07-04,臺中
0.0,2021-07-05,臺中
T,2021-07-06,臺中
0.0,2021-07-07,臺中
0.0,2021-07-08,臺中
0.0,2021-07-09,臺中
0.0,2021-07-10,臺中
0.0,2021-07-11,臺中
0.0,2021-07-12,臺中
23.5,2021-07-13,臺中
T,2021-07-14,臺中
8.5,2021-07-15,臺中
T,2021-07-16,臺中
0.0,2021-07-17,臺中
3.5,2021-07-18,臺中
2.5,2021-07-19,臺中
0.0,2021-07-20,臺中
T,2021-07-21,臺中
11.5,2021-07-22,臺中
28.5,2021-07-23,臺中
5.0,2021-07-24,臺中
0.5,2021-07-25,臺中
21.0,2021-07-26,臺中
0.0,2021-07-27,臺中
0.0,2021-07-28,臺中
3.5,2021-07-29,臺中
0.0,2021-07-30,臺中
24.0,2021-07-31,臺中
204.5,2021-08-01,臺中
166.0,2021-08-02,臺中
42.5,2021-08-03,臺中
0.5,2021-08-04,臺中
11.5,2021-08-05,臺中
106.5,2021-08-06,臺中
151.5,2021-08-07,臺中
17.5,2021-08-08,臺中
0.5,2021-08-09,臺中
64.5,2021-08-10,臺中
9.5,2021-08-11,臺中
0.0,2021-08-12,臺中
T,2021-08-13,臺中
1.5,2021-08-14,臺中
0.5,2021-08-15,臺中
0.0,2021-08-16,臺中
0.0,2021-08-17,臺中
T,2021-08-18,臺中
4.5,2021-08-19,臺中
0.0,2021-08-20,臺中
0.0,2021-08-21,臺中
0.0,2021-08-22,臺中
0.0,2021-08-23,臺中
T,2021-08-24,臺中
31.0,2021-08-25,臺中
0.5,2021-08-26,臺中
0.0,2021-08-27,臺中
0.0,2021-08-28,臺中
0.0,2021-08-29,臺中
0.0,2021-08-30,臺中
0.0,2021-08-31,臺中
0.0,2021-09-01,臺中
0.0,2021-09-02,臺中
8.5,2021-09-03,臺中
0.0,2021-09-04,臺中
5.5,2021-09-05,臺中
1.0,2021-09-06,臺中
0.0,2021-09-07,臺中
T,2021-09-08,臺中
0.0,2021-09-09,臺中
0.0,2021-09-10,臺中
0.0,2021-09-11,臺中
24.0,2021-09-12,臺中
2.0,2021-09-13,臺中
0.0,2021-09-14,臺中
0.0,2021-09-15,臺中
1.5,2021-09-16,臺中
0.0,2021-09-17,臺中
0.0,2021-09-18,臺中
0.0,2021-09-19,臺中
0.0,2021-09-20,臺中
0.0,2021-09-21,臺中
0.0,2021-09-22,臺中
0.0,2021-09-23,臺中
0.0,2021-09-24,臺中
0.0,2021-09-25,臺中
0.0,2021-09-26,臺中
0.0,2021-09-27,臺中
0.0,2021-09-28,臺中
0.0,2021-09-29,臺中
0.0,2021-09-30,臺中
0.0,2021-10-01,臺中
0.0,2021-10-02,臺中
0.0,2021-10-03,臺中
0.0,2021-10-04,臺中
0.0,2021-10-05,臺中
0.0,2021-10-06,臺中
0.0,2021-10-07,臺中
0.0,2021-10-08,臺中
0.0,2021-10-09,臺中
0.0,2021-10-10,臺中
0.0,2021-10-11,臺中
2.0,2021-10-12,臺中
7.0,2021-10-13,臺中
1.5,2021-10-14,臺中
0.0,2021-10-15,臺中
0.0,2021-10-16,臺中
0.0,2021-10-17,臺中
0.0,2021-10-18,臺中
0.0,2021-10-19,臺中
0.0,2021-10-20,臺中
0.0,2021-10-21,臺中
T,2021-10-22,臺中
T,2021-10-23,臺中
0.5,2021-10-24,臺中
0.0,2021-10-25,臺中
0.0,2021-10-26,臺中
0.0,2021-10-27,臺中
0.0,2021-10-28,臺中
0.0,2021-10-29,臺中
0.0,2021-10-30,臺中
0.0,2021-10-31,臺中
0.0,2021-11-01,臺中
0.0,2021-11-02,臺中
T,2021-11-03,臺中
0.0,2021-11-04,臺中
0.0,2021-11-05,臺中
0.0,2021-11-06,臺中
0.0,2021-11-07,臺中
3.5,2021-11-08,臺中
0.0,2021-11-09,臺中
T,2021-11-10,臺中
0.0,2021-11-11,臺中
T,2021-11-12,臺中
0.5,2021-11-13,臺中
0.0,2021-11-14,臺中
0.0,2021-11-15,臺中
0.0,2021-11-16,臺中
0.0,2021-11-17,臺中
T,2021-11-18,臺中
0.0,2021-11-19,臺中
0.0,2021-11-20,臺中
0.0,2021-11-21,臺中
0.0,2021-11-22,臺中
0.0,2021-11-23,臺中
0.0,2021-11-24,臺中
0.0,2021-11-25,臺中
1.5,2021-11-26,臺中
T,2021-11-27,臺中
0.0,2021-11-28,臺中
0.0,2021-11-29,臺中
0.0,2021-11-30,臺中
0.0,2021-12-01,臺中
0.0,2021-12-02,臺中
0.0,2021-12-03,臺中
0.0,2021-12-04,臺中
0.0,2021-12-05,臺中
0.0,2021-12-06,臺中
0.0,2021-12-07,臺中
0.0,2021-12-08,臺中
0.0,2021-12-09,臺中
0.0,2021-12-10,臺中
0.0,2021-12-11,臺中
0.0,2021-12-12,臺中
0.0,2021-12-13,臺中
0.0,2021-12-14,臺中
0.0,2021-12-15,臺中
0.0,2021-12-16,臺中
0.0,2021-12-17,臺中
0.0,2021-12-18,臺中
0.0,2021-12-19,臺中
T,2021-12-20,臺中
17.0,2021-12-21,臺中
1.0,2021-12-22,臺中
T,2021-12-23,臺中
0.0,2021-12-24,臺中
0.0,2021-12-25,臺中
0.0,2021-12-26,臺中
1.0,2021-12-27,臺中
0.0,2021-12-28,臺中
0.0,2021-12-29,臺中
0.0,2021-12-30,臺中
0.0,2021-12-31,臺中
0.0,2021-01-01,阿里山
0.0,2021-01-02,阿里山
0.0,2021-01-03,阿里山
0.0,2021-01-04,阿里山
0.0,2021-01-05,阿里山
0.0,2021-01-06,阿里山
3.5,2021-01-07,阿里山
0.0,2021-01-08,阿里山
1.0,2021-01-09,阿里山
0.0,2021-01-10,阿里山
0.0,2021-01-11,阿里山
2.0,2021-01-12,阿里山
0.0,2021-01-13,阿里山
0.0,2021-01-14,阿里山
0.0,2021-01-15,阿里山
0.0,2021-01-16,阿里山
0.0,2021-01-17,阿里山
0.0,2021-01-18,阿里山
0.0,2021-01-19,阿里山
0.0,2021-01-20,阿里山
0.0,2021-01-21,阿里山
18.0,2021-01-22,阿里山
0.0,2021-01-23,阿里山
0.0,2021-01-24,阿里山
0.0,2021-01-25,阿里山
0.0,2021-01-26,阿里山
0.0,2021-01-27,阿里山
0.0,2021-01-28,阿里山
0.0,2021-01-29,阿里山
0.0,2021-01-30,阿里山
0.0,2021-01-31,阿里山
0.0,2021-02-01,阿里山
0.0,2021-02-02,阿里山
0.0,2021-02-03,阿里山
0.0,2021-02-04,阿里山
0.0,2021-02-05,阿里山
0.0,2021-02-06,阿里山
0.0,2021-02-07,阿里山
0.0,2021-02-08,阿里山
0.0,2021-02-09,阿里山
7.5,2021-02-10,阿里山
30.0,2021-02-11,阿里山
0.0,2021-02-12,阿里山
0.0,2021-02-13,阿里山
0.0,2021-02-14,阿里山
0.0,2021-02-15,阿里山
0.0,2021-02-16,阿里山
0.0,2021-02-17,阿里山
0.0,2021-02-18,阿里山
0.0,2021-02-19,阿里山
0.0,2021-02-20,阿里山
0.0,2021-02-21,阿里山
0.0,2021-02-22,阿里山
0.0,2021-02-23,阿里山
2.5,2021-02-24,阿里山
0.5,2021-02-25,阿里山
0.0,2021-02-26,阿里山
0.0,2021-02-27,阿里山
0.0,2021-02-28,阿里山
0.0,2021-03-01,阿里山
0.0,2021-03-02,阿里山
7.0,2021-03-03,阿里山
0.5,2021-03-04,阿里山
0.5,2021-03-05,阿里山
0.0,2021-03-06,阿里山
0.0,2021-03-07,阿里山
0.0,2021-03-08,阿里山
0.0,2021-03-09,阿里山
0.0,2021-03-10,阿里山
0.0,2021-03-11,阿里山
0.0,2021-03-12,阿里山
0.0,2021-03-13,阿里山
0.0,2021-03-14,阿里山
0.0,2021-03-15,阿里山
0.0,2021-03-16,阿里山
0.0,2021-03-17,阿里山
0.0,2021-03-18,阿里山
0.0,2021-03-19,阿里山
0.0,2021-03-20,阿里山
0.0,2021-03-21,阿里山
11.0,2021-03-22,阿里山
4.5,2021-03-23,阿里山
28.5,2021-03-24,阿里山
0.0,2021-03-25,阿里山
0.0,2021-03-26,阿里山
0.0,2021-03-27,阿里山
0.0,2021-03-28,阿里山
0.0,2021-03-29,阿里山
0.0,2021-03-30,阿里山
0.0,2021-03-31,阿里山
0.0,2021-04-01,阿里山
0.0,2021-04-02,阿里山
0.0,2021-04-03,阿里山
0.0,2021-04-04,阿里山
0.0,2021-04-05,阿里山
0.0,2021-04-06,阿里山
0.0,2021-04-07,阿里山
0.0,2021-04-08,阿里山
T,2021-04-09,阿里山
0.0,2021-04-10,阿里山
5.0,2021-04-11,阿里山
0.0,2021-04-12,阿里山
0.0,2021-04-13,阿里山
0.0,2021-04-14,阿里山
0.0,2021-04-15,阿里山
0.0,2021-04-16,阿里山
0.0,2021-04-17,阿里山
2.5,2021-04-18,阿里山
0.5,2021-04-19,阿里山
0.0,2021-04-20,阿里山
23.5,2021-04-21,阿里山
0.0,2021-04-22,阿里山
0.0,2021-04-23,阿里山
0.0,2021-04-24,阿里山
10.0,2021-04-25,阿里山
7.5,2021-04-26,阿里山
5.0,2021-04-27,阿里山
0.0,2021-04-28,阿里山
41.0,2021-04-29,阿里山
0.0,2021-04-30,阿里山
0.0,2021-05-01,阿里山
0.0,2021-05-02,阿里山
0.5,2021-05-03,阿里山
1.5,2021-05-04,阿里山
2.0,2021-05-05,阿里山
0.0,2021-05-06,阿里山
0.0,2021-05-07,阿里山
0.0,2021-05-08,阿里山
0.0,2021-05-09,阿里山
0.0,2021-05-10,阿里山
0.0,2021-05-11,阿里山
0.0,2021-05-12,阿里山
0.0,2021-05-13,阿里山
0.0,2021-05-14,阿里山
0.0,2021-05-15,阿里山
0.0,2021-05-16,阿里山
0.0,2021-05-17,阿里山
0.0,2021-05-18,阿里山
4.0,2021-05-19,阿里山
0.0,2021-05-20,阿里山
3.0,2021-05-21,阿里山
0.0,2021-05-22,阿里山
T,2021-05-23,阿里山
44.0,2021-05-24,阿里山
20.0,2021-05-25,阿里山
2.5,2021-05-26,阿里山
0.0,2021-05-27,阿里山
0.0,2021-05-28,阿里山
9.0,2021-05-29,阿里山
122.0,2021-05-30,阿里山
20.5,2021-05-31,阿里山
23.0,2021-06-01,阿里山
T,2021-06-02,阿里山
0.0,2021-06-03,阿里山
70.5,2021-06-04,阿里山
108.0,2021-06-05,阿里山
122.5,2021-06-06,阿里山
3.5,2021-06-07,阿里山
32.0,2021-06-08,阿里山
23.5,2021-06-09,阿里山
16.5,2021-06-10,阿里山
27.5,2021-06-11,阿里山
28.0,2021-06-12,阿里山
5.0,2021-06-13,阿里山
0.5,2021-06-14,阿里山
0.0,2021-06-15,阿里山
12.5,2021-06-16,阿里山
2.5,2021-06-17,阿里山
2.5,2021-06-18,阿里山
10.0,2021-06-19,阿里山
14.5,2021-06-20,阿里山
25.5,2021-06-21,阿里山
98.0,2021-06-22,阿里山
17.0,2021-06-23,阿里山
8.0,2021-06-24,阿里山
9.5,2021-06-25,阿里山
33.0,2021-06-26,阿里山
13.5,2021-06-27,阿里山
48.0,2021-06-28,阿里山
40.0,2021-06-29,阿里山
T,2021-06-30,阿里山
0.0,2021-07-01,阿里山
0.0,2021-07-02,阿里山
T,2021-07-03,阿里山
0.0,2021-07-04,阿里山
0.5,2021-07-05,阿里山
0.0,2021-07-06,阿里山
0.0,2021-07-07,阿里山
T,2021-07-08,阿里山
0.0,2021-07-09,阿里山
T,2021-07-10,阿里山
2.0,2021-07-11,阿里山
2.5,2021-07-12,阿里山
28.0,2021-07-13,阿里山
30.5,2021-07-14,阿里山
28.5,2021-07-15,阿里山
40.0,2021-07-16,阿里山
19.5,2021-07-17,阿里山
0.5,2021-07-18,阿里山
36.5,2021-07-19,阿里山
1.0,2021-07-20,阿里山
1.0,2021-07-21,阿里山
1.0,2021-07-22,阿里山
25.0,2021-07-23,阿里山
50.5,2021-07-24,阿里山
8.0,2021-07-25,阿里山
6.0,2021-07-26,阿里山
T,2021-07-27,阿里山
3.5,2021-07-28,阿里山
T,2021-07-29,阿里山
3.0,2021-07-30,阿里山
126.5,2021-07-31,阿里山
209.5,2021-08-01,阿里山
59.5,2021-08-02,阿里山
11.0,2021-08-03,阿里山
31.5,2021-08-04,阿里山
68.5,2021-08-05,阿里山
283.5,2021-08-06,阿里山
488.5,2021-08-07,阿里山
14.5,2021-08-08,阿里山
22.5,2021-08-09,阿里山
5.5,2021-08-10,阿里山
50.0,2021-08-11,阿里山
42.0,2021-08-12,阿里山
27.0,2021-08-13,阿里山
13.0,2021-08-14,阿里山
3.5,2021-08-15,阿里山
3.0,2021-08-16,阿里山
T,2021-08-17,阿里山
T,2021-08-18,阿里山
17.5,2021-08-19,阿里山
2.5,2021-08-20,阿里山
27.0,2021-08-21,阿里山
0.0,2021-08-22,阿里山
0.0,2021-08-23,阿里山
23.5,2021-08-24,阿里山
91.0,2021-08-25,阿里山
1.0,2021-08-26,阿里山
1.0,2021-08-27,阿里山
1.5,2021-08-28,阿里山
0.0,2021-08-29,阿里山
T,2021-08-30,阿里山
0.5,2021-08-31,阿里山
T,2021-09-01,阿里山
1.5,2021-09-02,阿里山
47.0,2021-09-03,阿里山
3.5,2021-09-04,阿里山
25.0,2021-09-05,阿里山
1.0,2021-09-06,阿里山
8.0,2021-09-07,阿里山
0.5,2021-09-08,阿里山
3.0,2021-09-09,阿里山
0.0,2021-09-10,阿里山
2.0,2021-09-11,阿里山
66.0,2021-09-12,阿里山
12.0,2021-09-13,阿里山
3.0,2021-09-14,阿里山
T,2021-09-15,阿里山
0.0,2021-09-16,阿里山
T,2021-09-17,阿里山
0.0,2021-09-18,阿里山
1.5,2021-09-19,阿里山
T,2021-09-20,阿里山
8.5,2021-09-21,阿里山
16.0,2021-09-22,阿里山
26.5,2021-09-23,阿里山
2.5,2021-09-24,阿里山
0.0,2021-09-25,阿里山
0.0,2021-09-26,阿里山
0.0,2021-09-27,阿里山
0.0,2021-09-28,阿里山
0.0,2021-09-29,阿里山
0.0,2021-09-30,阿里山
0.0,2021-10-01,阿里山
0.0,2021-10-02,阿里山
0.0,2021-10-03,阿里山
0.0,2021-10-04,阿里山
0.0,2021-10-05,阿里山
0.0,2021-10-06,阿里山
0.0,2021-10-07,阿里山
0.0,2021-10-08,阿里山
0.0,2021-10-09,阿里山
0.0,2021-10-10,阿里山
10.0,2021-10-11,阿里山
11.5,2021-10-12,阿里山
37.5,2021-10-13,阿里山
9.5,2021-10-14,阿里山
0.0,2021-10-15,阿里山
0.0,2021-10-16,阿里山
0.0,2021-10-17,阿里山
0.0,2021-10-18,阿里山
0.0,2021-10-19,阿里山
0.5,2021-10-20,阿里山
0.0,2021-10-21,阿里山
6.5,2021-10-22,阿里山
0.0,2021-10-23,阿里山
3.0,2021-10-24,阿里山
0.0,2021-10-25,阿里山
0.0,2021-10-26,阿里山
0.0,2021-10-27,阿里山
0.0,2021-10-28,阿里山
0.0,2021-10-29,阿里山
0.0,2021-10-30,阿里山
0.0,2021-10-31,阿里山
0.0,2021-11-01,阿里山
T,2021-11-02,阿里山
2.0,2021-11-03,阿里山
0.0,2021-11-04,阿里山
0.0,2021-11-05,阿里山
0.0,2021-11-06,阿里山
0.0,2021-11-07,阿里山
0.0,2021-11-08,阿里山
1.5,2021-11-09,阿里山
0.0,2021-11-10,阿里山
0.0,2021-11-11,阿里山
0.0,2021-11-12,阿里山
34.5,2021-11-13,阿里山
0.0,2021-11-14,阿里山
0.0,2021-11-15,阿里山
0.0,2021-11-16,阿里山
0.0,2021-11-17,阿里山
0.5,2021-11-18,阿里山
0.0,2021-11-19,阿里山
0.0,2021-11-20,阿里山
0.0,2021-11-21,阿里山
0.0,2021-11-22,阿里山
0.0,2021-11-23,阿里山
0.0,2021-11-24,阿里山
3.0,2021-11-25,阿里山
0.5,2021-11-26,阿里山
0.5,2021-11-27,阿里山
12.5,2021-11-28,阿里山
7.5,2021-11-29,阿里山
0.0,2021-11-30,阿里山
0.0,2021-12-01,阿里山
0.0,2021-12-02,阿里山
0.0,2021-12-03,阿里山
0.0,2021-12-04,阿里山
0.0,2021-12-05,阿里山
